exp_id,condition,species_id,f1,precision,recall,scientific_name
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1409195,0.5194444444444445,0.47685185185185186,0.5714285714285715,Pereskia aculeata Mill.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1416509,0.8666666666666667,0.8666666666666667,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1419807,0.5555555555555555,0.8333333333333334,0.46666666666666673,Vanilla planifolia Jacks. ex Andrews
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1420787,0.8382352941176471,0.8055555555555555,0.875,Alocasia odora (Lindl.) K.Koch
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1618661,0.8584415584415584,0.8227272727272728,0.9,Dendrobium victoriae-reginae Loher
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1356076,0.2031746031746032,0.27499999999999997,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1376703,0.5495726495726495,0.44285714285714284,0.7333333333333334,Petiveria alliacea L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1384499,0.8469895536562203,0.7884004884004884,0.9166666666666666,Lagenaria siceraria (Molina) Standl.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1385700,0.6260317460317459,0.5164021164021163,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1392654,0.7726254480286738,0.6774608833432363,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1397598,0.7080745341614906,0.6380286380286381,0.8000000000000002,Cobaea scandens Cav.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1406486,0.4901960784313726,0.5086580086580087,0.48148148148148145,Kigelia africana (Lam.) Benth.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1406863,0.5858585858585857,0.6587301587301587,0.5384615384615384,Acalypha indica L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1408490,0.6456140350877192,0.6499999999999999,0.6666666666666666,Pereskia grandifolia Haw.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1408557,0.5245726495726496,0.6416666666666667,0.4583333333333333,Pongamia pinnata (L.) Pierre
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1409195,0.5914786967418546,0.5476190476190476,0.6666666666666666,Pereskia aculeata Mill.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1416509,0.8407407407407407,0.8380952380952381,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1419807,0.6444444444444444,0.7000000000000001,0.6,Vanilla planifolia Jacks. ex Andrews
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1420787,0.8799019607843137,0.8472222222222222,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,B,1618661,0.8727272727272727,0.85,0.9,Dendrobium victoriae-reginae Loher
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1356076,0.20343137254901963,0.2619047619047619,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1376703,0.46455026455026455,0.4314814814814814,0.5333333333333333,Petiveria alliacea L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1384499,0.8252611585944919,0.7507936507936508,0.9166666666666666,Lagenaria siceraria (Molina) Standl.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1385700,0.7036789297658862,0.6384615384615385,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1392654,0.7876400560224089,0.7193121693121692,0.880952380952381,Gomphocarpus physocarpus E.Mey.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1397598,0.8296296296296296,0.8666666666666667,0.8000000000000002,Cobaea scandens Cav.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1406486,0.4540763673890609,0.4666666666666666,0.4444444444444444,Kigelia africana (Lam.) Benth.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1406863,0.5642135642135643,0.6053872053872055,0.5384615384615384,Acalypha indica L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1408490,0.6647058823529411,0.6704545454545454,0.6666666666666666,Pereskia grandifolia Haw.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1408557,0.5710784313725491,0.5601851851851852,0.5833333333333334,Pongamia pinnata (L.) Pierre
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1409195,0.4873015873015873,0.4576719576719577,0.5238095238095238,Pereskia aculeata Mill.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1416509,0.8296296296296296,0.8666666666666667,0.8000000000000002,Nepenthes vieillardii Hook. f.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1419807,0.611111111111111,0.7222222222222222,0.5333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1420787,0.9107142857142857,0.9583333333333334,0.875,Alocasia odora (Lindl.) K.Koch
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,C,1618661,0.8714285714285714,0.8454545454545456,0.9,Dendrobium victoriae-reginae Loher
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1356076,0.14814814814814814,0.16666666666666666,0.13333333333333333,Tradescantia zebrina Heynh. ex Bosse
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1376703,0.5956043956043956,0.5148148148148148,0.7333333333333334,Petiveria alliacea L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1384499,0.7250088183421517,0.6613247863247863,0.8055555555555557,Lagenaria siceraria (Molina) Standl.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1385700,0.7282765543635108,0.6697746697746698,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1392654,0.8049242424242425,0.7105263157894738,0.9285714285714285,Gomphocarpus physocarpus E.Mey.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1397598,0.7757575757575758,0.7555555555555555,0.8000000000000002,Cobaea scandens Cav.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1406486,0.5849673202614379,0.6765873015873017,0.5185185185185185,Kigelia africana (Lam.) Benth.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1406863,0.5640096618357487,0.5991341991341992,0.5384615384615384,Acalypha indica L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1408490,0.632954936360509,0.6388888888888888,0.6296296296296297,Pereskia grandifolia Haw.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1408557,0.6045505921666913,0.5322455322455322,0.7083333333333334,Pongamia pinnata (L.) Pierre
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1409195,0.427170868347339,0.391005291005291,0.4761904761904762,Pereskia aculeata Mill.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1416509,0.8417508417508417,0.8333333333333334,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1419807,0.7851851851851852,0.85,0.7333333333333334,Vanilla planifolia Jacks. ex Andrews
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1420787,0.8867102396514163,0.825925925925926,0.9583333333333334,Alocasia odora (Lindl.) K.Koch
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,D,1618661,0.8857142857142857,0.8727272727272727,0.9,Dendrobium victoriae-reginae Loher
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1356076,0.10317460317460318,0.25,0.06666666666666667,Tradescantia zebrina Heynh. ex Bosse
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1376703,0.4481481481481482,0.44285714285714284,0.4666666666666666,Petiveria alliacea L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1384499,0.7646913580246913,0.7307692307692308,0.8055555555555557,Lagenaria siceraria (Molina) Standl.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1385700,0.8013366750208855,0.8053872053872054,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1392654,0.8673093560746509,0.8146241830065359,0.9285714285714285,Gomphocarpus physocarpus E.Mey.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1397598,0.8140350877192982,0.8296296296296296,0.8000000000000002,Cobaea scandens Cav.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1406486,0.4851851851851852,0.5423280423280423,0.4444444444444444,Kigelia africana (Lam.) Benth.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1406863,0.5151515151515152,0.5858585858585859,0.4615384615384615,Acalypha indica L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1408490,0.6018518518518519,0.6613756613756614,0.5555555555555556,Pereskia grandifolia Haw.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1408557,0.5643323996265172,0.5978835978835979,0.5416666666666666,Pongamia pinnata (L.) Pierre
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1409195,0.40952380952380957,0.39285714285714285,0.42857142857142855,Pereskia aculeata Mill.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1416509,0.865993265993266,0.8777777777777778,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1419807,0.6166666666666667,0.7555555555555555,0.5333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1420787,0.9019607843137255,0.8518518518518517,0.9583333333333334,Alocasia odora (Lindl.) K.Koch
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,A,1618661,0.8857142857142857,0.8727272727272727,0.9,Dendrobium victoriae-reginae Loher
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1356076,0.2031746031746032,0.27499999999999997,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1376703,0.5370370370370371,0.5,0.6,Petiveria alliacea L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1384499,0.766453810131971,0.6943187531422826,0.8611111111111112,Lagenaria siceraria (Molina) Standl.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1385700,0.6581196581196581,0.5446428571428571,0.8333333333333334,Barringtonia asiatica (L.) Kurz
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1392654,0.8011385199240987,0.7215686274509804,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1397598,0.7503607503607505,0.7070707070707071,0.8000000000000002,Cobaea scandens Cav.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1406486,0.5405228758169934,0.621031746031746,0.48148148148148145,Kigelia africana (Lam.) Benth.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1406863,0.6103896103896104,0.6944444444444443,0.5641025641025642,Acalypha indica L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1408490,0.6906318082788672,0.7175925925925926,0.6666666666666666,Pereskia grandifolia Haw.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1408557,0.5897435897435898,0.7222222222222222,0.5,Pongamia pinnata (L.) Pierre
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1409195,0.5516339869281045,0.5,0.619047619047619,Pereskia aculeata Mill.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1416509,0.865993265993266,0.8777777777777778,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1419807,0.6722222222222222,0.7833333333333333,0.6,Vanilla planifolia Jacks. ex Andrews
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1420787,0.8468782249742001,0.7933501683501684,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,B,1618661,0.9,0.9,0.9,Dendrobium victoriae-reginae Loher
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1356076,0.1346153846153846,0.2222222222222222,0.10000000000000002,Tradescantia zebrina Heynh. ex Bosse
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1376703,0.4904761904761905,0.4243386243386243,0.6,Petiveria alliacea L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1384499,0.8106227106227105,0.7474816849816849,0.8888888888888888,Lagenaria siceraria (Molina) Standl.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1385700,0.724848484848485,0.6444444444444444,0.8333333333333334,Barringtonia asiatica (L.) Kurz
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1392654,0.8053872053872054,0.7682186234817814,0.8571428571428571,Gomphocarpus physocarpus E.Mey.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1397598,0.7687400318979266,0.7777777777777777,0.7666666666666666,Cobaea scandens Cav.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1406486,0.44575163398692813,0.5,0.4074074074074074,Kigelia africana (Lam.) Benth.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1406863,0.4663299663299663,0.6336700336700337,0.38461538461538464,Acalypha indica L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1408490,0.6566047471620227,0.6940476190476191,0.6296296296296297,Pereskia grandifolia Haw.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1408557,0.6182001005530418,0.6793650793650793,0.5833333333333334,Pongamia pinnata (L.) Pierre
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1409195,0.544063779357897,0.5317460317460317,0.5714285714285715,Pereskia aculeata Mill.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1416509,0.8796296296296297,1.0,0.7999999999999999,Nepenthes vieillardii Hook. f.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1419807,0.6447811447811448,0.7222222222222222,0.6,Vanilla planifolia Jacks. ex Andrews
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1420787,0.9055383556931544,0.872053872053872,0.9583333333333334,Alocasia odora (Lindl.) K.Koch
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,C,1618661,0.8571428571428571,0.8181818181818182,0.9,Dendrobium victoriae-reginae Loher
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1356076,0.07692307692307693,0.0625,0.09999999999999999,Tradescantia zebrina Heynh. ex Bosse
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1376703,0.49230769230769234,0.425,0.6,Petiveria alliacea L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1384499,0.7699905033238367,0.7167277167277167,0.8333333333333334,Lagenaria siceraria (Molina) Standl.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1385700,0.7515151515151516,0.7111111111111111,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1392654,0.7970981158836947,0.6996388028895768,0.9285714285714285,Gomphocarpus physocarpus E.Mey.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1397598,0.7792524790236461,0.7680911680911681,0.8000000000000002,Cobaea scandens Cav.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1406486,0.6555555555555556,0.746031746031746,0.5925925925925926,Kigelia africana (Lam.) Benth.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1406863,0.6066666666666666,0.7175324675324676,0.5384615384615384,Acalypha indica L.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1408490,0.6165577342047931,0.6435185185185185,0.5925925925925927,Pereskia grandifolia Haw.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1408557,0.580952380952381,0.532967032967033,0.6666666666666666,Pongamia pinnata (L.) Pierre
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1409195,0.425,0.4814814814814814,0.42857142857142855,Pereskia aculeata Mill.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1416509,0.8374218374218375,0.7962962962962964,0.9333333333333332,Nepenthes vieillardii Hook. f.
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1419807,0.5909090909090909,0.611111111111111,0.6,Vanilla planifolia Jacks. ex Andrews
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1420787,0.8624727668845317,0.8175925925925926,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0008_Cmedian_gap_pow_k1.0_p0.5_mid_ce,D,1618661,0.8857142857142857,0.8727272727272727,0.9,Dendrobium victoriae-reginae Loher
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1356076,0.14017094017094017,0.24444444444444446,0.10000000000000002,Tradescantia zebrina Heynh. ex Bosse
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1376703,0.43333333333333335,0.48888888888888893,0.4000000000000001,Petiveria alliacea L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1384499,0.7899199565866232,0.7117063492063492,0.8888888888888888,Lagenaria siceraria (Molina) Standl.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1385700,0.7304625199362041,0.7037037037037037,0.7666666666666666,Barringtonia asiatica (L.) Kurz
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1392654,0.8250244379276638,0.7285861713106295,0.9523809523809524,Gomphocarpus physocarpus E.Mey.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1397598,0.7313131313131315,0.6793650793650793,0.8000000000000002,Cobaea scandens Cav.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1406486,0.5476190476190476,0.7238095238095239,0.4444444444444444,Kigelia africana (Lam.) Benth.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1406863,0.40079365079365087,0.4583333333333333,0.35897435897435903,Acalypha indica L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1408490,0.6034858387799565,0.6712962962962963,0.5555555555555556,Pereskia grandifolia Haw.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1408557,0.6266339869281046,0.6316137566137566,0.625,Pongamia pinnata (L.) Pierre
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1409195,0.5168091168091168,0.48484848484848486,0.5714285714285715,Pereskia aculeata Mill.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1416509,0.8962962962962964,0.9333333333333332,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1419807,0.4497354497354497,0.8333333333333334,0.3333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1420787,0.9387254901960785,0.9212962962962963,0.9583333333333334,Alocasia odora (Lindl.) K.Koch
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,A,1618661,0.8584415584415584,0.8227272727272728,0.9,Dendrobium victoriae-reginae Loher
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1356076,0.1784313725490196,0.1952380952380952,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1376703,0.5905723905723905,0.5888888888888889,0.6,Petiveria alliacea L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1384499,0.7656940760389036,0.6918767507002802,0.8611111111111112,Lagenaria siceraria (Molina) Standl.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1385700,0.6806349206349207,0.597979797979798,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1392654,0.721899779964296,0.6155563674745261,0.8809523809523809,Gomphocarpus physocarpus E.Mey.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1397598,0.7515151515151516,0.7111111111111111,0.8000000000000002,Cobaea scandens Cav.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1406486,0.5021052631578947,0.48214285714285715,0.5555555555555556,Kigelia africana (Lam.) Benth.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1406863,0.5499823633156966,0.5388888888888889,0.564102564102564,Acalypha indica L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1408490,0.6627450980392157,0.6325757575757576,0.7037037037037037,Pereskia grandifolia Haw.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1408557,0.6747109100050276,0.7185185185185187,0.6666666666666666,Pongamia pinnata (L.) Pierre
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1409195,0.41221741221741226,0.4307359307359307,0.42857142857142855,Pereskia aculeata Mill.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1416509,0.8363636363636364,0.8111111111111112,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1419807,0.6444444444444444,0.6404761904761904,0.6666666666666666,Vanilla planifolia Jacks. ex Andrews
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1420787,0.7512899896800826,0.6868686868686869,0.8333333333333334,Alocasia odora (Lindl.) K.Koch
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,B,1618661,0.8307692307692308,0.7875,0.9,Dendrobium victoriae-reginae Loher
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1356076,0.23684210526315788,0.2962962962962963,0.20000000000000004,Tradescantia zebrina Heynh. ex Bosse
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1376703,0.4744884744884745,0.4444444444444444,0.5333333333333333,Petiveria alliacea L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1384499,0.8058608058608058,0.7202380952380952,0.9166666666666666,Lagenaria siceraria (Molina) Standl.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1385700,0.6981818181818182,0.6222222222222222,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1392654,0.7401960784313726,0.6388888888888888,0.8809523809523809,Gomphocarpus physocarpus E.Mey.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1397598,0.8038277511961723,0.8148148148148148,0.8000000000000002,Cobaea scandens Cav.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1406486,0.4212962962962963,0.43915343915343913,0.4074074074074074,Kigelia africana (Lam.) Benth.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1406863,0.5400790513833992,0.611111111111111,0.4871794871794872,Acalypha indica L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1408490,0.6074074074074074,0.5614478114478115,0.6666666666666666,Pereskia grandifolia Haw.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1408557,0.5196651760119252,0.47003367003367,0.5833333333333334,Pongamia pinnata (L.) Pierre
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1409195,0.45610859728506786,0.4472222222222222,0.4761904761904762,Pereskia aculeata Mill.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1416509,0.8000000000000002,0.8000000000000002,0.8000000000000002,Nepenthes vieillardii Hook. f.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1419807,0.7666666666666666,0.9333333333333332,0.6666666666666666,Vanilla planifolia Jacks. ex Andrews
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1420787,0.8634920634920634,0.9523809523809524,0.7916666666666666,Alocasia odora (Lindl.) K.Koch
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,C,1618661,0.8714285714285714,0.8454545454545456,0.9,Dendrobium victoriae-reginae Loher
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1356076,0.22291021671826625,0.25396825396825395,0.20000000000000004,Tradescantia zebrina Heynh. ex Bosse
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1376703,0.5317460317460317,0.42063492063492064,0.7333333333333334,Petiveria alliacea L.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1384499,0.7699905033238367,0.7167277167277167,0.8333333333333334,Lagenaria siceraria (Molina) Standl.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1385700,0.7061923583662715,0.6324786324786325,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1392654,0.757249918540241,0.6790505675954592,0.8571428571428571,Gomphocarpus physocarpus E.Mey.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1397598,0.7886382623224728,0.7811447811447811,0.8000000000000002,Cobaea scandens Cav.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1406486,0.6004901960784313,0.6547619047619048,0.5555555555555556,Kigelia africana (Lam.) Benth.
exp_0009_Cmedian_gap_pow_k1.0_p0.5_mid_focalg3.0,D,1406863,0.5917874396135265,0.7138528138528139,0.5128205128205128,Acalypha indica L.
